,Water,Energy,Protein,Carbohydrates,Sodium,Sugar
2940,0.6565000000000001,0.19623059866962306,0.29687500000000006,0.0,0.0015222663708137675,0.0
2941,0.5479999999999999,0.22727272727272727,0.161911231884058,0.187,0.016486918829660975,0.011022044088176353
2942,0.7761,0.09201773835920177,0.006793478260869566,0.2127,7.740337478714073e-05,0.16212424849699397
2943,0.6950000000000001,0.16186252771618626,0.28691123188405804,0.0,0.004902213736518913,0.0
2944,0.6855,0.13414634146341464,0.07653985507246377,0.2325,0.0062180711079003045,
2945,0.9589,0.014412416851441241,0.022305253623188408,0.012,0.005108622735951288,0.005410821643286573
2946,0.606,0.2738359201773836,0.17323369565217395,0.0073,0.023401620310645545,0.0
2947,0.0375,0.508869179600887,0.06340579710144928,0.742,0.008694979101088808,0.26753507014028055
2948,0.888,0.050997782705099776,0.011096014492753624,0.10160000000000001,0.005418236235099851,0.06573146292585169
2949,0.841,0.07649667405764966,0.02151268115942029,0.121,0.0003612157490066567,0.023947895791583167
2950,0.8725,0.06097560975609756,0.026834239130434787,0.08789999999999999,0.0009030393725166418,0.010721442885771544
2951,0.2901,0.5011086474501109,0.3455615942028986,0.0217,0.010913875844986843,0.021743486973947894
2952,0.6446,0.26274944567627495,0.0005661231884057972,0.024100000000000003,0.00010320449971618763,
2953,0.6625,0.1197339246119734,0.022871376811594207,0.2273,0.07490066566902318,0.156813627254509
2954,0.6070000000000001,0.2960088691796009,0.19112318840579712,0.0,0.0014964652458847206,
2955,0.848,0.06319290465631928,0.01245471014492754,0.132,0.000567624748439032,0.0405811623246493
2956,0.0975,0.3802660753880266,0.15002264492753625,0.715,2.5801124929046907e-05,
2957,0.4565,0.37583148558758317,0.32744565217391314,0.0,0.001935084369678518,
2958,0.057999999999999996,0.36363636363636365,0.7204483695652175,0.2541,7.740337478714073e-05,0.2004008016032064
2959,0.7340000000000001,0.1286031042128603,0.2670969202898551,0.0,0.0014190618710975798,0.0
2960,0.6731999999999999,0.188470066518847,0.07574728260869566,0.151,0.009365808349244028,
2961,0.735,0.14523281596452328,0.2361865942028986,0.0,0.001935084369678518,0.0
2962,0.128,0.43237250554323725,0.04642210144927537,0.718,0.008617575726301667,0.30561122244488975
2963,0.5784,0.23725055432372505,0.39243659420289856,0.0,0.0014448629960266267,0.0
2964,0.6239,0.18625277161862527,0.14934329710144928,0.18280000000000002,0.007688735228855979,0.015731462925851702
2965,0.045,0.48558758314855877,0.05434782608695653,0.7809999999999999,0.008540172351514526,0.37675350701402804
2966,0.705,0.14412416851441243,0.28430706521739135,0.003,0.020873110067598948,0.003006012024048096
2967,0.025,0.4334811529933481,0.05310235507246378,0.8593999999999999,0.011687909592858248,0.45400801603206414
2968,0.0728,0.524390243902439,0.10099637681159422,0.5815,0.011945920842148718,0.28637274549098196
2969,0.8909,0.03547671840354767,0.014945652173913046,0.0709,0.0003870168739357036,
2970,0.9159999999999999,0.028824833702882482,0.011322463768115944,0.065,2.5801124929046907e-05,0.027655310621242483
2971,0.0086,0.39800443458980045,0.658288043478261,0.2907,0.00959801847360545,0.01162324649298597
2972,0.7343000000000001,0.13414634146341464,0.2646059782608696,0.0,0.0013674596212394862,0.0
2973,0.5979,0.27827050997782704,0.2057291666666667,0.0047,0.025104494555962642,0.0
2974,0.128,0.4356984478935698,0.05095108695652174,0.7020000000000001,0.010139842097115435,0.2755511022044088
2975,0.081,0.4279379157427938,0.11186594202898553,0.7493000000000001,0.0003354146240776098,0.05390781563126252
2976,0.8797,0.04212860310421286,0.007699275362318843,0.092,0.00025801124929046907,0.09018036072144288
2977,0.041299999999999996,0.43015521064301554,0.6290760869565218,0.2889,0.018912224572991382,0.2226452905811623
2978,0.1606,0.8093126385809313,0.004642210144927537,0.0139,0.018422003199339492,
2979,0.8790000000000001,0.052106430155210645,0.0015851449275362322,0.11539999999999999,0.00018060787450332834,
2980,0.17170000000000002,0.7915742793791575,0.00203804347826087,0.0070999999999999995,0.02285979668713556,0.0
2981,0.8503000000000001,0.038802660753880266,0.06578351449275363,0.051100000000000007,0.0012384539965942516,0.0049098196392785565
2982,0.1462,0.38913525498891355,0.8709239130434784,0.0417,0.029826100417978226,0.0
2983,0.7065,0.11419068736141907,0.01211503623188406,0.2712,5.1602249858093815e-05,0.11022044088176353
2984,0.5037,0.270509977827051,0.1596467391304348,0.2217,0.011017080344703029,0.051402805611222444
2985,0.5051,0.29711751662971175,0.16757246376811596,0.1802,0.008901388100521183,
2986,0.10210000000000001,0.42572062084257206,0.08378623188405798,0.7469,0.021647143815470355,0.07414829659318638
2987,0.8935,0.044345898004434586,0.0007925724637681161,0.1042,0.00010320449971618763,0.1
2988,0.7117,0.17073170731707318,0.1987092391304348,0.0,0.0020898911192527994,
2989,0.8421,0.06651884700665188,0.007586050724637683,0.1445,0.00015480674957428145,0.14278557114228457
2990,0.2892,0.4268292682926829,0.05989583333333334,0.4105,0.02012487744465659,0.047695390781563124
2991,0.0441,0.6419068736141906,0.2394701086956522,0.21550000000000002,2.5801124929046907e-05,0.04358717434869739
2992,0.8334,0.07317073170731707,0.0449501811594203,0.1008,0.008720780226017855,0.006713426853707415
2993,0.873,0.050997782705099776,0.002830615942028986,0.1208,0.0009030393725166418,0.12104208416833667
2994,0.6514,0.1917960088691796,0.3239356884057971,0.0,0.0028897259920532535,0.0
2995,0.7855,0.10199556541019955,0.1764039855072464,0.0308,0.001135249496878064,0.0
2996,0.4865,0.2361419068736142,0.027400362318840583,0.4554,7.740337478714073e-05,
2997,0.068,0.41685144124168516,0.14945652173913046,0.6940000000000001,0.000851437122658548,0.13226452905811623
2998,0.6096,0.2106430155210643,0.3590353260869566,0.0,0.0016254708705299551,0.0
2999,0.858,0.08980044345898004,0.027400362318840583,0.0645,0.017905980700758554,0.0
3000,0.8351999999999999,0.08980044345898004,0.02785326086956522,0.0901,0.009107797099953558,0.0
3001,0.1217,0.3669623059866962,0.11718750000000001,0.7424,5.1602249858093815e-05,0.004108216432865731
3002,0.5082,0.3181818181818182,0.16813858695652176,0.12840000000000001,0.013726198462252955,0.0
3003,0.5528000000000001,0.2616407982261641,0.3807744565217392,0.0,0.002244697868827081,
3004,0.9359999999999999,0.022172949002217293,0.02072010869565218,0.029300000000000003,7.740337478714073e-05,
3005,0.5917,0.21840354767184036,0.37986865942028986,0.0,0.0017286753702461428,0.0
3006,0.03,0.6729490022172949,0.20323822463768118,0.1789,2.5801124929046907e-05,
3007,0.613,0.22727272727272727,0.32699275362318847,0.0,0.0015480674957428144,0.0
3008,0.6278,0.22505543237250555,0.34488224637681164,0.0,0.0023737034934723155,0.0
3009,0.1201,0.4057649667405765,0.10994112318840582,0.7622,5.1602249858093815e-05,0.0049098196392785565
3010,0.026000000000000002,0.39135254988913526,0.09397644927536235,0.833,0.018886423448062337,0.15230460921843686
3011,0.045,0.5177383592017738,0.07359601449275363,0.6950000000000001,0.007662934103926932,0.35671342685370744
3012,0.0855,0.44789356984478934,0.16598731884057974,0.657,0.0004902213736518912,0.008016032064128256
3013,0.888,0.04767184035476718,0.0,0.11199999999999999,0.0003870168739357036,
3014,0.9212,0.024390243902439025,0.02830615942028986,0.043,0.00015480674957428145,0.017234468937875752
3015,0.7023,0.1762749445676275,0.24105525362318844,0.0,0.001393260746168533,0.0
3016,0.7449,0.12527716186252771,0.03170289855072464,0.18920000000000003,0.004024975488931317,0.17124248496993988
3017,0.03,0.5177383592017738,0.12715126811594205,0.6609999999999999,0.0019092832447494712,0.18206412825651302
3018,0.721,0.13414634146341464,0.03396739130434783,0.21,0.0034315496155632387,0.07014028056112225
3019,0.027999999999999997,0.5709534368070953,0.015172101449275366,0.6923,0.007637132978997885,0.033667334669338675
3020,0.8795999999999999,0.04878048780487805,0.03158967391304349,0.06910000000000001,0.0012900562464523454,
3021,0.6346,0.22505543237250555,0.22837409420289861,0.0005,0.03576035915165901,
3022,0.574,0.164079822616408,0.13134057971014496,0.281,0.0009030393725166418,
3023,0.8969,0.045454545454545456,0.027966485507246383,0.0576,0.0010062438722328293,0.02885771543086172
3024,0.8140000000000001,0.07760532150776053,0.026607789855072467,0.14550000000000002,0.005805253109035554,0.04238476953907816
3025,0.5947,0.22394678492239467,0.3312952898550725,0.0027,0.0011610506218071109,0.0
3026,0.518,0.3325942350332594,0.2241847826086957,0.0046,0.021724547190257498,0.004609218436873747
3027,0.8772,0.037694013303769404,0.05264945652173914,0.057999999999999996,0.00020640899943237526,
3028,0.9072,0.031042128603104215,0.035099637681159424,0.0535,0.006708292481552196,0.01442885771543086
3029,0.6698999999999999,0.13636363636363635,0.1074501811594203,0.21850000000000003,0.00012900562464523453,
3030,0.05,0.3924611973392461,0.07461503623188406,0.8490000000000001,0.009236802724598793,0.3527054108216433
3031,0.022000000000000002,0.5354767184035477,0.05095108695652174,0.721,0.00900459260023737,0.39378757515030055
3032,0.691,0.1696230598669623,0.2592844202898551,0.0,0.024588472057381704,
3033,0.02,0.5509977827050998,0.047554347826086966,0.687,0.009469012848960215,0.3186372745490982
3034,0.6097,0.20620842572062084,0.3656023550724638,0.0,0.0017544764951751897,0.0
3035,0.0712,0.4933481152993348,0.09975090579710147,0.6628000000000001,0.011481500593425873,0.21903807615230458
3036,0.0229,0.4401330376940133,0.06680253623188408,0.8300000000000001,0.011636307343000155,0.3396793587174348
3037,0.0652,0.39578713968957874,0.07812500000000001,0.831,0.0014190618710975798,0.035270541082164326
3038,0.598,0.3070953436807095,0.1895380434782609,0.0,0.0010062438722328293,
3039,0.04,0.45121951219512196,0.05004528985507247,0.8358,0.011791114092574436,0.5486973947895791
3040,0.7953,0.08425720620842572,0.005434782608695653,0.19649999999999998,0.00012900562464523453,0.1908817635270541
3041,0.9248999999999999,0.03325942350332594,0.00815217391304348,0.047,0.006140667733113164,
3042,0.023,0.5565410199556541,0.0985054347826087,0.626,0.01968625832086279,0.013026052104208416
3043,0.0275,0.42017738359201773,0.12884963768115945,0.7777,0.008952990350379277,0.16723446893787575
3044,0.8802,0.044345898004434586,0.021173007246376815,0.08810000000000001,0.00023221012436142218,0.0531062124248497
3045,0.37,0.3026607538802661,0.09737318840579712,0.46,0.01351978946282058,0.01633266533066132
3046,0.21,0.5066518847006651,0.04415760869565218,0.441,0.01486144795913102,
3047,0.061,0.352549889135255,0.13745471014492755,0.5826,0.0023737034934723155,
3048,0.022000000000000002,0.4223946784922395,0.06567028985507248,0.8419,0.0129263635894525,0.3226452905811623
3049,0.5497,0.2738359201773836,0.37092391304347827,0.0,0.001109448371949017,0.0
3050,0.6074,0.22062084257206208,0.3257472826086957,0.0017000000000000001,0.0014448629960266267,0.0
3051,0.5815,0.24279379157427938,0.07031250000000001,0.2139,0.008978791475308324,0.01633266533066132
3052,0.6811,0.2017738359201774,0.21501358695652176,0.0036,0.001960885494607565,0.0
3053,0.6578,0.18957871396895787,0.32167119565217395,0.0,0.0014448629960266267,0.0
3054,0.3945,0.5121951219512195,0.18761322463768118,0.0,0.002193095618968987,0.0
3055,0.25870000000000004,0.39135254988913526,0.05661231884057972,0.5364,0.009727024098250684,0.3342685370741483
3056,0.013999999999999999,0.4212860310421286,0.062273550724637694,0.9009999999999999,0.0024511068682594563,0.5370741482965932
3057,0.23199999999999998,0.4501108647450111,0.09284420289855073,0.45799999999999996,0.012049125341864905,0.1128256513026052
3058,0.9988,0.0,0.0,0.0,0.00018060787450332834,0.0
3059,0.6547,0.1762749445676275,0.32620018115942034,0.0,0.0011610506218071109,0.0
3060,0.0661,0.4268292682926829,0.75486865942029,0.1795,0.00993343309768306,0.051402805611222444
3061,0.8031,0.0942350332594235,0.21206974637681164,0.0,0.00959801847360545,0.0
3062,0.8490000000000001,0.06762749445676275,0.016983695652173916,0.096,0.014784044584343878,
